"","month","sender","bank","n.terms","Achiev","Adverbs","Affect","Anger","Anx","Article","Assent","AuxVb","Body","Cause","Certain","Conj","Death","Discrep","Excl","Family","Feel","Filler","Friends","Future","Health","Hear","Home","Humans","I","Incl","Ingest","Inhib","Insight","Ipron","Leisure","Money","Motion","Negate","Negemo","Nonflu","Numbers","Past","Percept","Posemo","Prep","Present","Quant","Relig","Sad","See","Sexual","SheHe","Social","Space","Swear","Tentat","They","Time","We","Work","You"
"167",1,"B6628","B",16,9,2,1,7,6,6,4,1,7,4,7,6,2,0,1,8,0,5,8,9,7,3,5,3,5,9,7,1,6,1,1,5,8,6,7,1,7,6,7,0,2,9,6,1,4,9,4,1,3,3,1,7,1,7,5,0,9
"129",1,"B5197","B",63,4,1,9,8,2,3,0,2,9,0,0,7,9,8,3,3,4,0,3,0,5,7,8,6,6,6,7,9,2,8,5,3,3,1,7,9,3,0,4,5,0,0,5,2,1,2,5,8,7,8,9,2,0,5,3,8,9
"187",1,"B7514","B",1,0,3,1,4,6,6,7,4,6,7,0,2,5,8,1,1,2,4,9,1,2,1,9,0,9,1,6,2,8,6,3,2,9,6,2,5,0,9,1,6,4,7,9,9,6,9,1,4,6,4,1,2,6,2,8,3,0
"85",1,"B3447","B",7,0,2,3,7,3,6,9,9,3,1,2,8,3,7,3,7,9,8,0,3,1,9,2,3,9,3,5,5,0,1,1,8,8,1,4,1,1,1,6,0,3,3,7,7,9,9,5,9,4,2,3,1,2,9,2,8,5
"263",1,"B3521","B",96,5,8,4,8,0,0,7,2,0,4,8,6,3,0,4,2,0,7,5,8,3,7,2,7,9,0,8,7,7,8,7,3,5,3,0,4,3,7,4,3,5,7,9,4,4,3,6,6,0,4,2,1,6,2,2,2,6
"79",1,"B3063","B",11,2,3,1,8,1,7,1,8,0,8,9,1,0,3,0,3,5,3,0,4,9,8,8,3,1,8,9,3,0,4,2,1,8,8,8,9,8,0,0,9,0,7,5,3,5,7,2,1,8,5,4,4,7,6,5,5,3
"213",1,"B8341","B",1,3,0,3,0,6,6,7,3,1,5,5,2,1,5,7,6,0,4,3,0,9,8,4,8,0,2,5,0,0,2,1,3,5,7,5,1,0,1,6,1,5,0,9,1,4,5,5,3,8,4,3,3,7,5,7,2,3
"37",1,"B1575","B",84,4,2,2,2,2,8,5,1,2,9,3,9,4,9,4,5,6,5,7,7,9,9,3,1,7,0,2,8,1,7,3,1,5,3,7,2,7,8,3,5,4,1,0,1,9,2,7,4,8,3,1,5,3,0,0,4,9
"105",1,"B4270","B",70,8,6,0,2,8,5,2,0,4,9,1,0,8,2,9,1,7,6,6,5,0,0,4,8,3,2,8,5,3,5,0,9,6,7,1,5,6,5,1,4,0,7,5,6,1,6,2,0,3,9,6,3,2,9,0,7,6
"217",1,"B8565","B",52,4,2,8,2,9,2,4,3,9,7,8,5,0,6,0,9,9,8,2,1,8,2,2,8,8,4,8,0,1,2,5,9,3,9,8,4,0,7,7,4,5,9,4,1,3,9,4,7,4,7,3,3,2,3,7,3,1
"165",1,"B6574","B",2,2,7,2,0,4,7,0,7,5,4,0,8,6,2,4,7,4,1,8,1,9,3,8,7,7,3,8,4,1,7,9,4,9,4,1,3,5,4,0,9,3,5,6,0,6,1,5,5,6,7,3,0,7,4,5,6,4
"89",1,"B3753","B",74,3,0,8,4,2,8,8,6,3,1,1,1,9,9,9,1,3,9,5,3,8,7,8,6,9,1,4,3,3,4,1,5,8,9,8,1,5,4,0,3,7,7,0,2,6,6,9,9,2,7,2,7,7,7,3,0,3
"42",1,"B1751","B",21,8,0,3,1,4,3,9,1,9,4,7,9,3,4,5,2,9,7,0,5,2,3,7,6,7,6,3,1,2,0,8,5,0,1,6,7,3,6,3,2,8,2,7,3,9,0,6,7,1,2,3,0,1,4,1,1,9
"166",1,"B6623","B",21,1,9,2,1,0,1,9,5,4,1,4,6,9,0,0,4,4,4,9,7,1,8,5,8,2,9,9,1,4,9,8,8,4,4,7,2,3,2,8,5,1,0,6,1,1,1,7,9,1,1,1,9,0,1,2,2,8
"111",1,"B4462","B",40,9,1,7,0,0,7,2,0,7,5,5,0,6,5,4,3,6,5,8,5,0,3,5,2,1,9,7,7,3,8,1,4,3,2,7,7,6,2,5,6,6,3,8,7,5,6,5,1,6,1,0,7,5,1,5,9,8
"148",1,"B5910","B",99,5,4,7,2,8,1,0,7,3,3,4,5,1,9,8,2,5,5,4,2,3,6,1,0,6,6,2,0,9,6,1,0,3,6,3,5,9,4,7,0,6,2,3,4,7,2,4,9,4,0,9,1,8,6,5,9,9
"156",1,"B6276","B",61,7,7,5,2,0,2,9,1,7,4,8,0,3,6,3,5,9,4,1,2,6,7,7,6,3,0,8,1,1,5,1,3,7,8,4,7,9,6,3,7,1,2,2,6,1,5,6,9,4,9,5,7,4,2,1,4,4
"20",1,"B0881","B",8,3,0,3,1,4,6,7,1,5,2,1,1,6,1,3,2,2,8,0,8,5,9,5,5,4,0,5,2,1,2,8,3,0,0,5,9,0,2,2,1,7,1,0,9,2,0,1,3,3,0,8,5,7,7,6,2,1
"250",1,"B3309","B",92,2,1,0,0,6,0,6,4,1,9,2,7,3,1,3,0,6,3,3,3,0,7,5,1,9,3,3,5,2,8,0,6,8,3,6,0,2,5,0,6,9,9,8,3,6,2,0,4,4,3,6,6,9,6,2,7,4
"44",1,"B1785","B",19,4,4,0,7,3,9,9,1,4,0,6,7,0,3,1,1,1,2,1,4,5,1,1,2,9,7,0,7,7,5,2,6,3,4,2,3,5,6,2,8,3,8,7,6,4,1,7,1,5,5,4,4,9,6,1,1,2
"121",1,"B4980","B",16,7,1,6,6,9,7,1,4,6,7,4,7,3,8,4,8,9,2,2,8,1,7,6,1,9,1,0,6,9,2,3,4,5,1,3,1,6,4,8,1,6,2,9,0,5,3,1,9,2,1,1,0,8,7,6,7,4
"87",1,"B3532","B",84,3,5,8,2,1,9,9,4,0,7,0,6,1,7,1,2,2,8,5,6,3,6,1,1,2,7,6,0,1,9,0,7,8,4,8,9,0,5,3,6,0,0,2,2,4,9,3,8,1,3,1,5,4,8,7,8,8
"70",1,"B2754","B",29,7,0,5,2,1,1,3,0,4,2,5,5,2,3,6,9,2,2,9,7,0,9,6,6,7,8,7,4,1,0,2,2,8,2,1,0,9,6,1,5,6,2,4,5,6,3,2,4,2,9,2,7,1,6,3,3,0
"249",1,"B3061","B",59,8,2,2,0,6,1,2,3,2,3,5,6,9,5,3,1,6,8,4,3,8,8,8,6,2,2,4,4,5,1,7,9,0,6,2,6,6,2,0,9,2,4,5,3,0,2,6,3,0,1,8,5,2,9,9,1,7
"40",1,"B1654","B",23,3,9,6,6,2,5,7,4,2,7,1,0,7,9,3,1,9,6,1,7,3,1,4,7,6,7,9,2,3,4,3,4,1,8,2,9,4,7,0,7,7,9,0,9,6,9,1,3,6,1,4,7,4,3,2,4,8
"172",1,"B6908","B",90,4,5,3,7,5,5,4,4,3,0,1,0,1,7,2,5,5,2,0,4,7,8,4,6,6,0,2,3,0,2,7,6,8,6,8,9,3,1,6,1,7,6,4,6,7,3,1,3,6,0,5,6,7,1,8,1,1
"25",1,"B1199","B",16,0,7,5,8,2,8,7,6,4,5,2,9,5,1,8,0,0,4,7,1,2,2,1,0,6,5,9,9,0,3,0,5,3,1,2,4,0,4,9,0,9,2,2,0,5,5,1,8,7,3,4,1,0,0,6,5,9
"119",1,"B4866","B",22,5,1,2,0,0,8,0,2,5,7,1,9,6,5,2,8,7,9,2,3,4,4,2,8,1,1,4,9,0,3,0,5,6,9,9,0,2,7,7,6,3,9,5,3,9,4,3,5,2,2,9,4,3,1,0,1,3
"198",1,"B7787","B",57,2,2,8,8,5,5,9,0,3,7,2,8,3,9,6,9,6,3,0,1,6,0,7,9,6,0,3,2,9,0,8,0,1,9,0,6,0,4,7,6,1,8,9,7,4,7,9,8,1,4,3,6,5,8,7,7,9
"122",1,"B4998","B",97,7,5,2,6,4,8,0,7,6,3,6,9,2,1,5,0,0,6,3,4,4,3,7,8,0,2,2,6,5,3,5,3,1,8,1,9,4,0,2,6,9,3,9,9,3,5,1,8,8,1,9,8,6,2,7,8,4
"39",1,"B1653","B",2,0,9,5,0,5,4,1,0,4,2,6,6,3,3,5,6,2,8,6,9,4,9,5,6,7,9,1,0,7,8,1,7,0,9,6,7,8,0,2,5,7,1,5,0,6,1,3,0,2,0,1,1,1,0,5,8,6
"179",1,"B7144","B",45,7,5,9,1,6,9,3,8,8,7,5,3,5,1,7,8,1,3,8,8,7,7,9,2,4,2,7,8,6,6,3,7,7,5,6,7,9,4,5,8,8,2,1,9,2,4,1,6,8,8,9,9,0,6,2,4,7
"257",1,"B7998","B",25,1,4,6,1,4,1,5,2,9,7,6,9,8,5,5,7,9,5,3,2,3,3,9,4,1,3,8,6,4,7,2,3,7,4,1,7,5,4,6,9,5,4,9,4,2,6,2,3,9,4,3,5,1,6,7,3,2
"134",1,"B5436","B",90,6,8,3,5,5,2,6,8,4,9,2,8,4,9,4,5,0,9,3,1,2,4,8,8,2,6,8,2,3,6,7,2,1,1,5,4,6,7,8,0,3,4,4,9,9,7,8,5,4,6,8,2,0,3,2,2,6
"24",1,"B1144","B",10,1,6,5,5,4,5,7,4,1,5,5,1,1,2,5,1,3,5,5,0,4,3,6,3,2,2,9,6,7,7,5,1,3,9,6,1,3,7,6,4,2,2,0,4,3,7,2,6,3,5,4,7,0,9,5,8,5
"160",1,"B6348","B",9,8,7,4,5,9,3,8,8,1,0,0,6,6,1,1,4,3,8,6,5,5,4,7,4,5,6,1,6,2,0,8,1,7,7,3,2,4,9,9,0,9,4,4,8,5,9,1,8,1,3,2,7,0,2,1,9,8
"14",1,"B0578","B",36,3,4,1,9,9,8,1,9,2,3,2,2,7,1,9,0,5,1,9,9,7,2,1,8,8,3,4,2,8,8,8,5,4,3,9,0,6,4,6,1,2,9,0,7,7,6,6,4,2,3,5,2,3,2,3,9,0
"130",1,"B5261","B",8,0,9,6,9,0,2,3,9,2,1,3,9,7,4,1,0,2,9,7,9,7,2,1,8,7,1,5,6,6,8,9,6,8,0,2,4,2,8,8,2,9,7,6,7,9,1,2,9,4,2,0,1,5,8,7,0,6
"45",1,"B1806","B",10,8,1,5,0,0,1,2,8,3,5,5,0,0,9,2,4,1,6,2,2,5,9,8,6,5,8,7,5,5,4,1,3,0,8,4,4,9,5,6,7,3,4,6,8,6,7,3,6,3,3,3,2,7,2,6,3,1
"146",1,"B5810","B",34,6,7,8,6,5,9,4,4,0,7,6,1,6,7,2,8,9,9,1,5,6,9,6,7,7,1,1,0,9,0,9,1,7,0,7,3,3,5,5,9,6,7,7,6,4,6,8,6,4,5,9,5,5,4,8,8,0
"22",1,"B1028","B",47,8,3,6,7,1,6,7,0,4,4,3,9,4,7,1,7,2,5,5,5,8,8,5,6,8,2,4,6,7,3,2,3,1,2,8,7,1,5,3,0,7,3,8,6,3,7,3,9,9,3,8,6,7,2,4,0,3
"206",1,"B8157","B",42,9,5,1,7,1,9,9,8,4,5,9,2,1,9,1,8,4,4,2,0,6,4,6,3,6,1,1,8,8,6,1,1,5,5,8,4,0,1,5,4,3,5,5,6,2,1,2,5,7,6,2,0,6,3,0,1,3
"193",1,"B7718","B",57,9,7,0,0,8,1,1,9,1,8,2,6,9,2,0,6,8,4,4,5,1,8,5,3,3,5,7,3,7,1,6,7,8,2,8,4,0,0,8,3,0,6,2,4,6,7,5,2,4,9,2,0,3,3,9,6,5
"115",1,"B4631","B",88,9,4,9,7,1,3,6,5,3,6,9,4,3,9,5,7,5,5,7,7,0,5,4,7,9,7,7,9,6,4,5,2,9,3,1,3,9,5,9,7,8,9,8,9,1,7,8,8,3,8,8,5,3,3,4,4,8
"104",1,"B4265","B",14,3,2,2,4,9,7,2,6,9,0,5,0,6,1,4,1,4,7,6,3,9,4,2,0,1,5,3,5,1,3,0,2,0,5,3,8,8,7,4,3,2,1,3,3,3,6,3,4,2,7,6,8,3,7,1,1,8
"247",1,"B0761","B",77,5,6,7,3,2,5,8,5,4,9,8,1,3,4,5,6,7,7,5,6,9,4,7,5,5,9,1,3,1,4,8,7,2,7,5,4,8,7,6,6,2,1,2,2,6,8,9,8,8,3,9,9,0,0,2,9,0
"215",1,"B8477","B",5,5,3,0,9,3,3,9,0,2,4,3,8,4,0,1,1,7,3,6,9,1,9,1,6,8,8,4,4,5,2,8,1,7,6,7,1,7,0,2,9,7,8,9,3,2,3,9,0,3,4,1,0,9,6,6,3,2
"224",1,"B8936","B",38,6,8,7,3,1,4,3,7,4,8,1,3,4,7,0,6,2,9,2,4,2,5,4,3,5,2,6,7,4,6,9,1,1,6,7,9,8,2,5,1,8,1,1,1,5,5,9,4,4,1,5,2,7,8,8,3,8
"225",1,"B8943","B",49,0,8,8,7,1,9,8,7,4,4,7,3,7,1,6,0,8,2,9,1,9,4,8,0,2,1,0,2,2,5,2,5,6,8,7,5,2,3,2,4,1,5,7,9,2,7,2,5,6,8,4,3,8,0,9,7,8
"103",1,"B4228","B",52,8,6,2,1,9,5,4,3,9,0,0,6,7,8,1,4,2,4,2,2,8,6,5,7,2,2,4,0,6,1,9,9,7,5,4,2,8,1,0,4,0,4,9,9,1,7,6,0,8,0,1,3,3,9,2,7,0
"75",1,"B2819","B",80,6,3,8,9,0,9,4,9,2,7,5,7,3,2,5,7,2,7,6,7,5,1,2,3,2,6,4,8,4,8,5,1,4,5,8,4,4,1,3,6,6,7,6,4,9,5,3,8,9,7,6,0,3,3,4,0,7
"209",1,"B8205","B",32,2,6,9,3,9,1,4,8,6,3,2,2,0,2,7,1,0,8,7,6,1,3,4,0,2,2,2,2,7,8,0,8,8,4,6,6,0,9,4,6,8,4,2,5,8,5,4,4,9,1,0,2,7,7,7,1,0
"13",1,"B0518","B",18,4,8,6,2,2,6,2,7,3,3,0,8,8,2,0,5,0,3,6,4,0,8,4,4,1,4,0,0,6,4,5,5,7,6,2,7,9,4,3,1,3,7,3,6,4,5,7,1,6,4,4,7,7,8,6,1,6
"245",1,"B0041","B",88,1,8,7,9,5,4,8,5,5,5,6,5,6,0,0,1,0,3,6,7,3,5,4,1,5,2,3,7,7,2,0,7,3,4,9,8,5,0,8,7,2,8,3,6,3,8,0,8,8,4,5,8,4,9,5,0,3
"176",1,"B7050","B",85,0,5,8,2,0,8,4,6,5,0,7,3,2,2,2,3,4,7,9,5,7,4,5,2,7,8,2,9,1,6,8,4,2,7,5,6,7,0,7,9,8,2,4,1,2,7,7,5,9,5,5,5,2,9,7,6,6
"258",1,"B8321","B",36,0,8,3,8,9,3,4,4,7,1,0,6,7,3,5,3,9,5,3,8,0,5,5,5,0,5,9,5,0,7,9,5,5,6,7,0,1,3,0,9,7,8,3,2,0,9,0,2,1,0,4,7,1,2,8,8,0
"23",1,"B1115","B",20,4,4,8,4,2,8,0,5,6,9,6,2,0,4,6,6,8,2,8,5,6,7,3,4,0,4,0,3,4,9,7,5,9,4,4,3,2,9,6,4,4,1,0,4,7,3,9,7,5,0,1,7,6,8,2,8,7
"110",1,"B4445","B",39,3,5,9,9,8,9,3,4,6,8,2,0,7,0,7,4,0,3,2,1,2,1,3,6,9,0,7,3,2,0,1,6,2,4,9,8,6,2,3,1,5,3,5,4,7,9,0,0,7,7,9,1,2,3,7,6,6
"84",1,"B3333","B",98,9,2,8,6,1,0,8,8,5,3,6,1,0,9,5,3,8,2,4,1,0,6,6,2,9,5,5,4,5,0,5,8,6,3,0,4,7,7,0,9,5,9,1,3,9,2,5,1,4,1,4,8,1,7,8,8,4
"220",1,"B8748","B",52,9,2,9,7,3,0,0,7,0,1,0,3,2,3,3,3,5,3,9,2,0,9,3,7,7,4,8,4,6,8,6,4,9,6,3,5,7,2,1,4,7,1,7,2,4,6,4,0,2,0,5,8,9,4,1,3,4
"29",1,"B1306","B",78,7,0,1,2,3,0,0,9,8,5,5,3,3,0,6,0,3,7,6,8,5,5,8,8,4,4,1,6,6,2,3,6,5,8,2,9,7,5,4,5,0,3,3,3,7,2,9,6,7,0,4,8,9,8,9,1,3
"141",1,"B5749","B",11,6,4,1,8,6,6,1,4,1,3,6,4,3,9,2,4,2,6,9,5,4,4,0,8,8,5,9,2,6,7,4,1,0,4,0,1,8,6,0,2,0,6,4,9,6,0,5,9,0,2,7,4,9,1,2,4,5
"150",1,"B5986","B",21,3,8,6,7,4,5,9,1,6,9,4,9,4,8,2,3,2,4,7,2,2,4,1,6,2,3,0,0,5,0,6,5,1,7,0,4,3,8,3,6,6,6,0,8,2,7,7,2,7,6,1,6,6,9,0,8,4
"253",1,"B5040","B",3,7,1,5,0,3,0,3,0,6,9,7,2,5,1,3,1,7,2,8,2,8,1,6,1,8,2,5,3,6,6,1,3,0,3,9,8,1,7,4,1,7,2,2,0,6,5,4,4,9,3,3,4,1,5,2,7,9
"108",1,"B4439","B",92,7,3,2,1,8,0,5,7,5,4,0,4,3,6,5,7,3,9,4,0,0,1,0,7,7,3,4,5,5,3,9,9,5,9,2,4,6,5,7,7,7,3,3,3,3,8,6,2,4,2,7,5,4,6,4,7,7
"48",1,"B1878","B",71,7,9,0,8,3,2,5,5,1,0,1,6,2,3,4,4,2,6,7,0,3,5,6,0,9,8,5,2,0,7,6,8,2,7,7,9,4,7,7,5,8,2,3,9,5,6,1,2,7,7,7,9,0,8,8,8,4
"33",1,"B1399","B",73,9,1,7,4,8,3,3,7,8,0,7,8,7,2,5,4,6,1,5,8,6,6,0,0,2,9,5,8,4,2,2,9,3,6,3,3,2,4,5,2,6,7,4,5,6,0,2,5,8,5,1,8,2,3,4,8,7
"231",1,"B9258","B",82,6,4,1,2,1,5,6,5,4,9,0,7,7,9,0,0,0,6,5,2,3,8,6,3,3,3,6,0,6,8,2,6,0,8,9,3,3,1,8,4,3,0,9,1,5,8,9,0,8,2,3,1,9,1,2,2,4
"149",1,"B5976","B",34,1,3,6,3,7,1,9,2,1,6,2,3,3,9,5,9,0,5,1,2,5,4,0,3,6,2,3,3,5,6,1,6,2,6,0,3,2,2,2,7,2,5,3,7,2,0,7,3,3,0,3,7,5,9,6,2,5
"31",1,"B1371","B",54,6,4,3,1,8,7,3,3,9,1,1,5,6,9,1,7,1,7,6,8,9,1,5,0,9,7,6,2,8,1,5,2,2,1,7,4,8,2,5,0,8,0,7,7,0,7,7,7,9,0,4,5,9,2,6,6,1
"102",1,"B4213","B",48,9,6,7,7,9,1,1,8,7,5,6,1,3,0,6,3,3,9,8,0,5,6,6,1,2,5,0,5,8,7,2,0,5,1,3,3,0,2,2,2,4,5,0,4,1,5,5,8,1,6,2,8,6,9,8,3,3
"145",1,"B5807","B",83,9,9,8,1,7,9,8,3,9,9,1,0,3,7,1,1,7,6,4,9,2,6,6,5,1,2,2,5,7,9,1,2,4,0,1,7,7,2,4,5,1,9,2,5,0,9,0,1,8,1,3,5,5,4,5,1,5
"73",1,"B2786","B",95,5,0,4,3,9,8,5,6,3,2,1,0,2,6,8,9,8,3,3,2,8,2,0,0,9,5,9,8,7,3,8,3,1,2,7,7,2,5,6,0,4,1,0,4,8,5,8,7,2,4,7,9,0,9,0,8,0
"248",1,"B2670","B",66,4,0,0,3,5,0,2,9,6,0,4,1,2,6,6,4,5,0,0,0,2,2,5,0,5,9,1,7,6,3,5,9,0,0,4,6,9,9,5,8,0,1,8,6,6,6,6,0,0,6,1,6,1,2,9,4,2
"83",1,"B3325","B",55,9,4,8,4,1,8,3,4,1,2,8,2,7,8,9,2,4,3,9,6,8,2,2,4,0,1,8,1,7,0,0,5,2,3,0,7,3,4,0,6,1,3,5,8,6,6,4,4,6,6,8,9,4,7,1,5,6
"118",1,"B4852","B",93,9,5,2,3,7,7,2,5,9,1,4,7,6,1,6,3,3,1,4,1,6,1,2,0,8,2,3,3,4,8,1,3,3,9,3,5,7,0,9,4,7,5,8,9,4,8,3,0,8,6,1,6,8,6,8,2,6
"90",1,"B3830","B",0,6,8,4,4,9,5,5,3,8,8,3,4,5,4,8,9,4,3,6,4,2,0,1,7,1,0,0,1,0,5,1,3,9,9,8,3,2,0,9,5,3,4,4,8,5,6,0,4,3,8,0,0,3,3,9,0,6
"204",1,"B7983","B",88,6,2,4,6,2,7,0,9,7,9,3,5,9,0,4,6,1,2,6,0,5,1,6,3,3,8,7,5,2,0,9,2,2,1,2,0,9,1,5,8,7,4,4,5,5,2,4,1,7,5,2,3,1,8,8,9,0
"107",1,"B4427","B",85,1,5,1,8,1,2,9,7,7,6,8,3,6,1,1,2,9,1,1,8,2,7,1,8,9,6,9,8,5,9,5,0,7,7,2,5,3,2,9,6,7,9,0,3,8,7,8,7,6,3,1,6,4,0,3,3,8
"64",1,"B2532","B",57,8,0,9,8,9,3,6,8,7,2,7,2,6,8,2,9,2,6,5,6,4,7,4,9,0,2,4,6,0,3,9,2,4,8,5,6,2,8,2,7,3,3,8,7,2,8,8,6,7,1,8,0,2,4,6,6,4
