,month,sender,bank,n.terms,Achiev,Adverbs,Affect,Anger,Anx,Article,Assent,AuxVb,Body,Cause,Certain,Conj,Death,Discrep,Excl,Family,Feel,Filler,Friends,Future,Health,Hear,Home,Humans,I,Incl,Ingest,Inhib,Insight,Ipron,Leisure,Money,Motion,Negate,Negemo,Nonflu,Numbers,Past,Percept,Posemo,Prep,Present,Quant,Relig,Sad,See,Sexual,SheHe,Social,Space,Swear,Tentat,They,Time,We,Work,You
0,17,B0004,B,1,0,4,4,0,3,0,0,3,5,2,5,2,3,3,2,2,4,3,4,4,0,2,0,5,4,3,4,1,3,1,3,0,4,5,2,2,4,5,2,2,1,2,0,0,0,5,0,3,4,2,4,1,2,2,5,5,4
1,17,B0004,B,3,3,3,1,3,5,3,3,1,4,1,3,4,2,5,2,0,2,3,4,4,0,2,3,5,1,5,1,5,4,5,5,0,0,3,2,0,3,0,2,5,5,0,2,4,1,1,2,2,4,0,2,2,0,0,1,4,5
2,17,B0004,B,3,4,0,2,2,3,1,5,3,1,2,4,3,2,0,1,0,0,5,3,5,3,2,2,4,2,4,0,5,1,0,1,5,5,4,4,2,3,0,1,5,4,2,4,2,3,0,0,4,0,2,4,1,3,0,0,5,0
3,17,B0004,B,1,4,3,5,4,2,1,5,5,5,3,0,5,0,4,3,4,0,2,0,1,5,2,2,0,3,2,3,2,1,2,3,5,2,2,0,4,4,2,3,5,5,3,2,1,4,0,3,1,2,0,1,0,3,0,1,2,5
4,17,B0071,B,5,5,5,4,5,4,3,1,0,2,2,5,1,0,2,3,3,0,2,1,0,3,4,0,2,4,2,0,0,4,3,4,4,4,4,3,5,2,5,1,2,2,4,2,3,1,2,4,0,0,4,3,0,3,4,2,1,1
5,17,B0071,B,1,2,1,3,0,2,1,1,3,3,1,4,4,5,0,4,0,3,2,1,0,1,5,4,1,1,1,5,4,3,0,0,1,1,4,5,5,3,4,0,2,0,0,2,2,2,0,4,1,3,1,3,0,1,0,0,2,2
6,17,B0071,B,3,3,3,4,1,4,2,3,0,3,1,3,2,0,4,1,4,1,5,4,3,1,2,5,1,5,3,2,5,3,4,4,1,0,4,3,1,3,2,3,3,2,4,1,2,3,3,3,4,0,4,2,5,0,4,1,1,4
7,17,B0071,B,1,2,0,2,0,1,5,0,5,0,5,0,1,3,3,2,4,5,0,1,3,2,2,5,2,0,2,4,1,2,1,0,1,5,3,5,2,4,3,1,5,4,2,5,4,2,2,4,3,2,2,4,1,2,4,0,1,3
8,17,B0071,B,0,3,4,3,0,3,1,4,0,1,5,0,5,0,4,5,4,3,3,2,5,1,4,3,4,3,2,2,5,3,4,0,3,4,4,3,4,3,0,3,2,1,1,0,4,3,3,2,4,2,2,3,2,2,3,4,3,5
9,17,B0078,B,3,4,5,1,3,5,0,4,3,5,4,2,2,4,5,5,0,1,5,0,0,1,1,5,4,5,1,2,3,3,4,3,2,2,1,3,0,0,2,5,0,3,1,4,4,4,1,2,3,1,0,3,5,3,5,4,0,3
10,17,B0078,B,5,0,2,2,5,3,4,2,0,3,2,2,0,4,3,4,2,5,0,3,5,4,3,4,0,2,5,0,0,4,1,3,0,2,2,5,2,1,3,0,5,4,1,4,3,0,5,4,4,4,3,5,4,4,0,5,4,2
11,17,B0078,B,4,2,4,4,1,0,3,0,2,1,0,4,2,5,5,4,2,4,2,1,0,3,3,5,4,1,4,2,3,2,4,4,2,0,1,0,2,4,3,1,4,4,2,0,1,0,2,3,3,2,4,4,0,5,2,5,5,5
12,17,B0078,B,3,3,5,3,5,0,1,4,4,0,5,0,3,0,5,0,5,1,2,5,3,4,0,2,5,5,0,0,4,2,1,0,0,3,4,0,5,1,5,0,2,3,2,3,2,0,3,2,5,5,1,1,0,1,0,5,0,3
13,17,B0078,B,0,0,5,0,0,2,1,3,0,2,2,4,0,1,3,4,2,0,4,0,1,5,5,2,1,0,2,4,1,4,3,1,1,5,4,2,0,2,3,3,2,5,0,4,5,3,1,1,4,3,4,1,1,1,0,2,2,5
14,17,B0082,B,1,1,3,5,3,0,3,3,4,4,5,3,5,5,2,1,4,3,2,5,3,4,4,3,5,0,4,0,0,4,2,2,5,4,2,1,1,3,0,5,0,3,0,3,2,4,3,4,0,4,4,4,0,1,1,1,4,3
15,17,B0115,B,3,1,4,0,5,2,4,5,2,0,3,2,3,3,4,5,1,3,1,5,5,2,5,5,2,1,1,1,1,0,4,2,3,5,2,2,0,3,0,4,3,5,1,0,5,5,4,3,3,0,0,4,4,1,1,4,2,2
16,17,B0115,B,2,4,3,1,4,4,2,1,4,4,5,3,1,5,4,2,5,4,0,2,5,3,3,5,2,3,3,2,4,0,2,1,1,1,0,0,0,2,4,3,3,3,3,1,2,5,4,3,0,4,4,0,3,3,1,4,5,3
17,17,B0115,B,4,2,0,0,2,3,5,4,1,0,3,3,1,1,5,4,0,4,0,5,5,0,0,0,0,5,3,0,1,0,2,1,0,5,2,2,2,1,0,0,5,2,5,2,5,0,1,3,3,4,2,2,0,3,3,1,4,2
18,17,B0115,B,1,5,1,3,5,1,3,5,0,1,0,3,5,2,4,4,3,5,4,2,1,4,3,0,0,5,0,4,2,5,1,5,3,0,3,2,5,1,5,0,0,4,0,1,1,5,3,5,1,5,4,3,3,3,1,2,4,5
19,17,B0153,B,1,5,3,4,3,4,5,1,3,5,1,2,5,3,0,2,1,3,2,2,0,5,4,1,1,0,0,0,2,0,0,3,2,2,5,1,1,0,2,1,0,3,2,5,3,5,4,2,0,0,4,5,4,4,3,3,5,3
20,17,B0153,B,3,1,2,4,0,4,2,3,2,4,0,0,3,1,4,4,4,0,5,2,2,0,3,5,5,2,0,1,1,4,4,1,3,0,5,5,0,2,5,3,3,1,0,1,4,2,0,5,5,3,3,1,5,3,0,1,3,3
21,17,B0153,B,1,4,2,2,4,1,0,2,1,0,5,3,2,0,1,1,4,2,2,0,1,5,5,2,1,1,0,5,0,2,5,3,4,3,1,1,0,3,1,4,0,2,1,1,1,2,0,5,1,0,2,3,0,3,0,3,4,4
22,17,B0182,B,2,1,3,1,4,3,1,2,2,2,0,3,4,5,3,1,3,0,1,2,5,1,4,4,1,5,5,1,2,5,1,0,3,3,5,3,4,3,2,4,5,1,4,0,5,3,0,4,5,4,2,5,1,2,0,3,5,0
23,17,B0182,B,5,0,4,3,5,5,2,2,5,0,5,4,1,5,4,5,1,0,0,5,2,4,0,3,1,4,5,3,5,1,5,5,1,1,0,3,1,4,4,4,0,1,1,0,0,1,5,4,2,1,0,5,5,0,5,0,5,0
24,17,B0182,B,2,4,5,3,3,2,1,3,3,1,4,0,5,5,2,5,3,4,1,2,1,2,3,2,5,2,3,2,2,1,3,5,0,5,0,2,4,3,4,1,1,2,5,3,5,1,0,5,3,5,5,0,4,4,0,5,1,3
25,17,B0182,B,0,0,1,3,2,2,4,3,4,2,0,1,4,0,4,0,5,1,0,0,0,4,3,2,5,0,4,5,5,0,2,4,1,4,1,5,3,3,4,3,3,5,2,4,5,4,4,0,1,4,5,3,0,3,1,0,1,1
26,17,B0193,B,3,3,3,2,0,4,0,4,4,0,1,4,1,3,1,2,3,3,4,3,0,2,1,3,3,0,0,0,2,2,0,3,1,1,4,1,0,0,3,5,5,4,5,3,0,2,0,0,5,0,4,3,2,3,0,3,1,2
27,17,B0193,B,1,3,3,5,0,0,0,2,1,0,4,4,4,5,4,1,4,5,3,0,3,4,3,4,5,0,2,5,4,4,0,4,5,2,3,5,3,1,0,4,3,5,3,1,1,2,1,5,2,3,5,5,3,2,0,2,4,5
28,17,B0193,B,1,0,3,0,3,5,4,4,0,2,4,2,2,2,5,1,0,3,4,3,1,3,5,2,3,1,1,0,4,2,1,2,2,1,1,3,0,1,5,2,3,1,2,2,5,0,2,3,5,0,4,5,4,1,0,2,4,2
29,17,B0193,B,4,3,5,4,2,2,0,3,1,3,5,0,5,0,1,0,4,3,5,4,5,3,0,1,3,5,0,0,1,4,2,5,1,5,5,1,0,5,0,2,0,4,3,5,2,1,5,3,2,4,3,5,2,0,4,5,3,0
30,17,B0226,B,3,2,2,2,1,5,5,3,4,0,4,4,5,1,1,3,4,4,4,0,2,0,0,1,4,2,4,1,3,2,5,2,4,5,4,0,3,4,3,5,5,2,1,5,3,4,0,0,3,2,1,4,5,5,4,0,0,0
31,17,B0365,B,4,4,3,2,3,0,2,5,2,5,3,2,2,5,1,0,0,2,1,5,2,2,1,2,0,3,4,5,0,4,0,0,1,0,3,3,4,2,4,2,3,4,0,0,3,2,3,3,2,2,5,4,3,4,0,2,1,5
32,17,B0365,B,1,3,3,3,1,1,3,1,2,3,2,2,2,4,5,4,4,1,2,4,5,0,3,2,1,1,1,0,2,0,0,4,3,5,4,5,5,4,3,1,1,3,1,5,3,0,5,2,0,0,3,5,0,1,2,1,2,4
33,17,B0365,B,5,2,2,4,4,5,3,1,4,0,0,1,1,1,0,5,3,0,2,5,2,4,1,0,5,1,3,0,1,2,0,4,2,5,4,0,5,2,3,3,4,1,2,2,0,2,3,3,3,5,3,4,2,0,4,2,3,4
34,17,B0365,B,2,5,4,3,2,2,3,0,5,4,4,3,5,4,3,3,3,1,0,0,2,1,5,1,1,0,0,2,1,1,3,0,4,2,0,1,1,2,2,4,5,1,2,4,0,3,0,0,0,2,2,1,4,2,1,2,1,0
35,17,B0365,B,1,2,1,5,1,2,2,5,0,2,0,1,1,3,0,4,0,3,1,5,2,5,4,4,5,0,2,0,4,3,0,0,1,1,5,2,5,3,2,3,3,3,0,2,2,2,2,0,3,5,3,5,2,1,0,4,3,5
36,17,B0446,B,4,0,0,4,5,3,2,5,2,2,4,1,0,5,0,1,1,2,5,0,0,0,1,0,4,3,2,0,0,5,1,1,2,1,0,4,2,1,3,4,5,3,1,5,0,0,3,4,5,0,5,0,1,0,0,5,4,2
37,17,B0446,B,0,3,0,4,2,4,1,1,1,2,0,1,1,5,5,1,4,3,1,3,4,5,2,2,5,2,4,3,5,2,3,5,3,0,5,3,1,2,2,3,0,3,1,5,4,3,3,5,4,4,1,1,4,2,0,1,4,0
38,17,B0446,B,5,5,1,1,2,0,3,5,2,4,3,0,2,0,2,2,3,4,4,5,5,5,4,2,4,5,5,1,5,1,3,3,5,0,0,0,5,1,4,4,2,1,5,0,3,2,5,0,3,2,4,1,0,3,1,4,3,5
39,17,B0446,B,2,0,2,3,0,1,4,4,0,5,3,5,2,4,0,4,4,0,4,5,4,5,2,3,5,1,1,4,5,5,5,1,3,4,5,3,0,2,1,5,1,2,3,0,1,2,2,5,2,4,1,0,2,2,5,5,2,2
40,17,B0446,B,2,0,0,2,5,3,5,5,0,5,5,4,2,5,3,4,5,3,5,3,2,3,4,1,5,0,3,2,1,3,5,2,5,0,3,1,4,0,4,1,1,1,0,3,1,4,4,4,3,5,2,5,0,4,4,1,2,5
41,17,B0518,B,1,4,0,1,4,2,3,5,3,3,4,5,4,5,0,3,1,0,5,5,3,2,3,2,1,5,4,5,1,0,0,3,1,0,3,5,2,4,1,3,5,2,3,3,0,5,0,2,2,3,3,0,3,1,2,0,3,5
42,17,B0518,B,5,2,2,2,4,0,1,0,5,2,0,0,5,1,0,2,2,5,3,1,4,3,2,5,4,3,2,0,4,1,2,2,5,4,5,3,4,0,4,3,4,2,2,4,2,4,3,0,5,1,5,3,3,5,1,5,0,0
43,17,B0578,B,5,0,1,4,5,1,4,3,2,0,2,0,0,0,1,0,5,1,4,5,3,0,2,0,2,3,0,1,1,4,0,3,2,3,2,3,3,4,5,3,1,1,5,5,1,5,3,1,3,3,3,4,3,5,1,3,4,0
44,17,B0585,B,0,2,3,1,0,2,4,4,4,0,2,4,3,2,0,0,5,3,3,4,4,0,3,2,0,3,3,0,2,2,5,0,0,3,1,2,2,3,4,0,5,2,5,3,3,2,2,3,5,2,5,5,0,1,1,5,4,1
45,17,B0585,B,5,3,4,0,5,1,2,5,1,0,4,5,5,3,5,3,0,3,0,0,2,0,5,2,1,3,1,3,0,3,4,5,2,5,1,1,4,1,4,2,1,3,2,0,3,3,3,3,5,0,0,4,0,1,1,1,0,1
46,17,B0585,B,3,2,2,4,0,4,5,4,3,2,5,0,1,4,0,4,3,5,2,1,3,0,3,5,1,3,1,5,4,4,1,5,3,1,2,5,0,1,0,4,4,5,1,3,4,3,3,1,2,2,0,2,0,2,0,5,4,2
47,17,B0587,B,1,0,5,0,4,1,5,1,5,3,5,3,1,4,1,0,2,1,3,2,2,2,1,1,4,1,5,0,2,5,0,2,1,4,0,0,5,2,0,3,3,5,1,0,4,5,3,1,5,3,0,1,0,2,1,5,4,5
48,17,B0693,B,4,1,0,3,2,3,3,3,5,2,2,5,3,3,4,1,3,0,1,4,1,4,2,4,0,1,2,3,4,0,5,3,0,5,1,5,1,3,3,0,3,1,2,1,5,5,4,0,2,2,2,4,2,1,1,4,3,2
