,month,sender,bank,n.terms,Achiev,Adverbs,Affect,Anger,Anx,Article,Assent,AuxVb,Body,Cause,Certain,Conj,Death,Discrep,Excl,Family,Feel,Filler,Friends,Future,Health,Hear,Home,Humans,I,Incl,Ingest,Inhib,Insight,Ipron,Leisure,Money,Motion,Negate,Negemo,Nonflu,Numbers,Past,Percept,Posemo,Prep,Present,Quant,Relig,Sad,See,Sexual,SheHe,Social,Space,Swear,Tentat,They,Time,We,Work,You
0,14,B0004,B,1,4,2,5,2,3,3,4,3,2,5,3,0,2,3,3,4,2,4,4,5,4,2,3,1,2,2,5,4,3,1,3,1,5,3,1,2,0,2,2,4,2,5,2,2,1,0,2,2,1,3,2,1,3,1,4,0,1
1,14,B0004,B,0,3,3,0,1,4,3,1,4,5,5,3,0,3,3,2,5,1,2,0,0,3,5,2,2,0,2,0,3,3,0,0,2,2,0,2,2,3,1,5,0,0,5,3,4,0,1,0,0,5,1,3,1,1,1,3,0,4
2,14,B0004,B,1,0,0,5,5,4,3,1,5,2,3,2,5,2,0,3,1,2,4,3,1,1,1,4,5,0,4,3,2,0,4,4,0,4,4,2,1,0,0,0,0,0,0,1,5,5,0,5,3,4,5,4,0,3,0,5,2,2
3,14,B0004,B,1,5,2,4,1,5,5,4,1,0,1,5,4,3,0,5,1,0,1,1,1,4,3,4,5,3,4,4,2,1,1,3,1,2,3,5,2,2,4,3,1,2,0,4,3,4,1,2,4,5,2,4,5,2,4,5,0,2
4,14,B0004,B,3,3,2,1,3,5,5,0,0,0,0,4,0,4,4,5,0,0,2,5,5,5,1,4,3,5,5,1,3,0,1,4,2,2,3,5,0,4,3,1,5,3,2,0,1,0,0,2,0,4,1,5,3,3,2,0,3,5
5,14,B0071,B,5,3,4,4,3,4,1,1,2,2,5,5,0,3,4,4,1,3,2,3,2,0,5,5,2,3,0,5,1,0,0,1,2,1,0,2,0,0,3,0,5,3,2,1,4,0,0,5,1,0,3,4,4,0,0,0,0,1
6,14,B0071,B,0,5,1,4,1,2,4,0,4,5,4,1,5,0,0,1,2,2,1,3,2,3,3,3,4,1,3,2,2,4,3,3,3,4,5,1,4,1,5,2,5,1,1,3,4,3,0,1,5,2,4,4,1,2,5,5,3,4
7,14,B0078,B,0,1,3,2,1,5,4,4,2,2,1,3,1,5,5,2,5,0,2,4,1,3,5,1,4,3,4,3,3,1,3,3,4,5,4,1,5,1,4,3,5,3,0,2,4,3,0,1,0,4,3,4,4,1,5,4,4,2
8,14,B0078,B,4,4,1,2,5,1,5,1,3,4,5,2,1,1,2,0,3,3,3,2,0,1,0,3,0,1,1,5,2,4,1,5,2,3,3,5,4,4,2,4,2,2,1,0,5,5,0,1,4,3,4,0,2,3,4,1,2,3
9,14,B0078,B,2,3,5,0,5,5,1,1,3,0,0,5,1,0,4,5,2,3,3,3,3,0,5,5,0,1,5,2,5,4,4,4,5,0,4,5,4,5,3,4,3,5,3,1,5,0,1,5,4,1,0,3,2,4,4,0,3,5
10,14,B0078,B,1,3,2,5,4,3,1,4,0,4,2,0,0,2,4,2,5,3,5,1,2,4,0,3,1,1,5,3,1,5,2,3,1,4,0,0,0,3,2,0,2,2,3,4,0,4,3,0,0,1,4,2,1,5,0,4,4,1
11,14,B0078,B,0,2,3,2,4,5,0,0,0,5,2,0,1,3,1,0,1,2,2,5,3,2,0,3,4,0,4,4,3,5,3,4,0,2,4,2,2,0,1,1,0,2,3,2,3,2,0,0,4,4,1,2,2,2,1,3,5,1
12,14,B0082,B,5,4,3,2,2,3,1,2,5,5,0,0,0,2,3,3,0,2,2,2,3,2,1,0,4,0,2,0,5,2,3,0,5,3,4,4,5,1,4,4,2,4,2,4,0,0,1,3,3,1,1,3,4,1,4,1,4,1
13,14,B0082,B,4,4,3,1,5,0,0,0,3,5,4,4,2,1,4,2,4,2,2,2,2,0,5,0,4,0,1,2,1,4,4,0,4,3,2,2,0,3,0,0,0,3,0,5,3,5,4,1,0,1,2,3,0,0,0,1,0,1
14,14,B0115,B,3,0,0,0,5,1,1,2,5,2,4,3,2,3,5,1,3,4,0,0,3,1,5,3,0,5,5,3,1,2,4,4,1,4,3,4,2,3,0,2,4,4,0,0,0,1,0,2,1,0,4,0,2,5,3,3,4,2
15,14,B0115,B,5,3,2,0,5,1,3,4,3,5,2,3,4,1,0,2,4,1,1,5,3,2,5,1,3,4,1,5,2,0,1,0,2,1,2,5,0,2,4,0,0,1,5,0,5,2,5,5,5,3,1,1,4,1,4,0,3,5
16,14,B0115,B,1,2,5,4,4,1,2,1,5,3,5,4,3,4,2,5,3,1,2,0,5,1,1,4,0,5,3,0,2,5,0,0,2,4,4,1,4,4,0,4,1,0,4,4,1,5,5,0,1,4,1,3,2,3,5,2,3,3
17,14,B0115,B,2,3,3,3,0,2,5,0,2,0,0,2,5,3,5,1,3,3,0,1,2,2,2,4,0,2,1,3,3,3,1,4,5,2,5,1,3,4,2,1,4,3,1,0,2,4,5,5,0,3,5,2,5,1,4,1,2,5
18,14,B0153,B,2,0,0,3,2,1,5,5,2,2,0,1,2,4,2,2,5,2,2,5,2,1,0,0,3,3,3,4,3,1,1,4,1,4,1,2,3,2,5,0,0,5,4,5,5,1,3,4,0,0,4,3,1,1,3,5,2,1
19,14,B0153,B,0,4,2,0,0,4,1,4,0,3,2,3,1,4,0,3,1,3,3,5,5,5,0,1,5,0,3,2,0,5,5,3,2,3,1,2,2,5,0,3,3,1,3,3,5,4,4,2,3,0,5,0,5,4,4,0,1,0
20,14,B0182,B,4,1,3,3,0,5,0,4,3,5,1,5,3,5,2,2,1,1,2,0,1,2,1,0,5,3,3,1,5,5,5,2,4,5,3,2,2,2,4,0,2,1,5,2,5,0,2,0,2,3,5,1,2,4,3,5,0,3
21,14,B0193,B,5,3,0,2,4,4,3,2,1,4,5,4,4,2,5,4,4,1,2,4,5,1,5,5,2,2,3,3,0,4,4,2,1,2,3,5,1,1,4,5,3,3,3,3,3,3,3,0,3,1,3,5,4,5,2,0,0,3
22,14,B0226,B,5,0,1,2,2,3,3,0,5,4,3,1,0,5,0,2,5,3,0,4,1,4,3,4,4,2,3,0,5,5,2,2,4,2,1,3,3,2,2,0,0,0,5,0,1,3,3,2,2,1,0,1,0,5,5,5,4,2
23,14,B0226,B,5,2,3,2,2,0,2,0,5,0,0,5,1,1,0,1,1,2,2,1,5,0,0,0,2,0,0,5,4,3,5,5,3,0,5,5,2,0,0,0,2,1,3,3,3,2,3,1,0,3,5,5,1,0,4,0,0,1
24,14,B0226,B,2,0,4,3,1,2,1,0,0,2,4,3,5,2,5,3,2,0,5,0,0,3,2,5,1,3,3,1,4,4,2,3,4,1,3,3,5,3,3,2,0,2,0,2,5,5,4,5,5,1,1,1,4,4,0,1,5,0
25,14,B0365,B,3,0,2,4,2,0,4,4,5,2,4,0,0,3,2,4,4,1,4,5,3,4,3,4,0,4,2,0,0,2,4,3,3,0,5,2,2,5,3,3,3,1,4,0,5,5,3,3,4,0,4,2,0,5,4,1,3,3
26,14,B0365,B,1,2,3,0,1,3,2,0,1,2,0,3,1,2,4,4,2,5,1,4,0,3,3,5,3,4,3,3,2,3,5,3,3,1,1,4,3,4,5,1,0,5,3,3,2,3,5,2,4,3,5,3,1,1,4,5,2,3
27,14,B0365,B,2,3,5,5,1,5,2,2,4,3,1,5,5,2,4,0,1,4,5,4,0,2,0,4,3,3,0,1,2,0,5,2,2,2,3,4,1,3,4,5,3,3,1,5,2,3,4,2,5,4,0,0,4,0,3,0,3,1
28,14,B0365,B,1,0,0,1,4,1,1,1,2,4,1,1,3,4,3,0,1,4,2,5,5,1,5,4,5,1,3,3,1,5,4,1,3,1,2,2,1,1,0,3,3,5,5,3,5,5,1,1,4,0,3,0,3,0,0,4,4,1
29,14,B0365,B,2,4,2,5,3,4,2,3,4,5,1,3,1,1,3,2,3,3,2,2,5,5,2,4,1,5,5,2,1,0,4,1,5,3,1,4,2,0,0,2,2,4,4,4,1,3,2,1,2,1,2,4,2,0,2,2,1,3
30,14,B0446,B,3,2,5,5,1,4,1,4,5,1,4,3,5,4,3,3,3,3,5,2,2,5,1,5,0,2,2,1,2,0,2,0,4,3,0,3,5,1,5,1,1,3,3,1,1,1,4,1,3,0,4,2,1,1,2,4,2,1
31,14,B0518,B,2,1,2,5,4,3,4,4,3,4,1,4,5,4,1,1,3,4,4,3,3,3,3,2,5,3,0,5,1,0,5,0,5,3,0,0,3,2,1,2,3,4,5,2,3,3,4,3,2,2,2,2,3,0,0,0,1,1
32,14,B0518,B,5,2,0,5,5,4,2,2,2,0,4,1,2,4,3,4,4,4,3,2,0,2,0,3,5,1,1,0,1,3,2,3,5,5,4,5,1,4,0,0,4,3,4,4,4,4,3,0,2,1,0,4,3,2,4,5,3,3
33,14,B0578,B,4,3,3,5,5,0,5,1,4,1,0,3,0,0,0,5,1,0,4,5,3,0,2,3,5,5,4,4,5,4,5,2,0,5,0,4,5,4,3,1,2,3,5,2,1,3,4,2,5,1,0,1,4,4,5,4,1,5
34,14,B0578,B,2,4,2,2,1,1,4,2,0,1,4,3,2,3,5,1,1,3,0,1,2,3,2,5,1,2,3,0,2,1,5,1,0,3,2,3,3,4,3,2,0,5,0,4,0,4,5,2,5,1,5,5,0,5,5,0,0,1
35,14,B0578,B,0,3,1,2,3,4,2,0,0,1,5,0,3,0,3,5,2,2,4,2,3,5,5,0,0,1,1,4,5,1,5,2,2,0,1,4,0,3,5,2,1,2,5,0,1,5,5,4,3,0,5,0,4,5,2,0,5,3
36,14,B0578,B,2,0,2,3,0,4,2,5,2,3,3,2,2,4,2,2,4,4,5,1,0,2,4,5,0,2,5,1,3,3,1,4,1,2,3,3,1,2,3,5,4,4,4,2,4,0,4,4,4,3,1,2,1,4,3,0,2,5
37,14,B0585,B,0,0,5,4,1,0,3,4,5,1,4,2,0,0,1,4,5,2,1,5,0,0,0,2,3,3,5,3,5,4,0,5,4,4,2,3,5,2,5,2,2,1,3,5,3,1,0,1,2,2,0,5,2,3,5,1,2,1
38,14,B0585,B,0,2,0,3,5,0,5,4,5,5,0,1,1,4,4,0,4,0,3,4,5,3,2,5,5,4,5,0,2,2,0,0,0,0,5,4,2,5,1,3,1,1,5,1,0,3,5,4,5,5,4,3,4,2,3,3,5,4
39,14,B0585,B,0,4,5,2,1,5,2,4,5,2,5,4,0,3,3,0,1,3,2,5,4,1,4,0,1,2,2,3,5,4,4,0,5,3,3,2,4,5,4,2,2,1,0,1,4,1,3,4,0,0,4,3,5,4,0,2,3,0
40,14,B0585,B,5,2,5,3,1,3,1,1,3,4,1,4,0,5,0,3,3,1,2,2,4,1,3,4,0,2,0,2,0,2,2,5,5,5,2,3,0,5,2,4,2,2,5,0,2,4,3,0,3,3,4,1,3,3,0,0,0,3
41,14,B0585,B,1,2,5,4,0,2,3,1,5,2,3,0,4,5,0,0,1,4,3,5,1,5,0,1,3,0,3,5,4,4,2,0,5,0,1,3,3,2,4,3,1,3,3,2,3,2,3,0,0,1,4,4,0,3,2,3,4,3
42,14,B0587,B,5,1,4,4,0,2,3,3,2,3,3,0,5,4,5,1,0,5,1,5,3,5,3,5,3,4,1,3,1,1,4,0,2,3,5,1,1,3,1,4,1,5,1,5,1,3,5,2,1,3,1,4,4,1,2,0,1,3
43,14,B0587,B,4,5,4,4,0,3,5,2,5,3,1,4,2,0,2,1,4,0,1,4,0,1,5,2,0,1,1,4,1,0,2,3,4,3,4,0,5,0,2,5,3,4,3,1,3,4,5,0,0,1,4,1,3,5,5,5,0,4
44,14,B0587,B,0,5,5,4,3,1,0,3,4,1,2,2,0,2,5,2,0,2,5,4,4,5,4,4,4,1,1,0,2,0,5,4,2,1,1,2,2,2,5,1,1,0,1,0,0,3,0,3,2,2,2,1,1,2,1,0,2,4
45,14,B0587,B,1,0,0,3,3,1,5,3,5,5,0,4,5,1,0,5,3,0,1,1,4,5,5,2,2,5,1,2,2,2,1,1,4,3,5,5,0,4,1,5,2,1,1,3,4,1,5,1,0,1,3,2,3,2,0,3,4,1
46,14,B0693,B,4,4,2,2,3,5,3,0,4,2,4,0,5,2,1,3,2,0,5,3,4,2,3,1,0,3,4,0,4,1,4,4,5,1,0,1,5,2,3,3,3,5,1,1,3,4,4,0,1,5,5,1,2,2,5,1,5,4
47,14,B0703,B,0,2,0,5,5,2,5,5,3,1,1,4,0,3,4,5,5,4,5,3,3,5,3,0,2,3,3,3,0,1,1,1,1,2,2,3,3,0,4,2,2,1,2,1,3,5,0,5,0,5,3,0,5,2,0,4,4,4
48,14,B0703,B,5,1,5,4,2,2,3,1,4,3,5,2,0,1,0,0,5,1,4,5,1,0,1,4,0,2,5,1,0,2,0,0,1,3,3,4,2,2,0,1,4,2,5,3,5,2,5,0,3,2,2,4,5,0,0,5,0,2
49,14,B0703,B,3,1,3,0,2,2,5,0,3,5,4,0,1,2,2,3,0,1,2,5,5,0,1,4,2,3,3,1,3,2,1,5,2,0,4,2,2,2,3,4,5,4,0,1,3,1,1,5,3,1,0,3,1,4,4,5,5,5
50,14,B0703,B,3,0,3,5,1,3,0,5,5,3,4,3,0,3,0,4,5,3,4,0,1,1,2,4,4,0,1,2,0,4,0,5,3,0,0,0,5,3,2,3,4,5,1,1,3,2,3,5,0,3,1,5,3,1,5,4,3,0
51,14,B0733,B,3,2,5,2,2,1,3,3,4,3,5,1,3,2,4,4,3,4,1,1,2,2,2,3,5,1,0,1,5,0,0,5,5,4,0,0,4,3,2,4,1,1,4,3,1,2,1,4,1,1,0,1,3,4,1,4,2,0
52,14,B0733,B,0,1,2,0,4,3,1,0,3,2,4,4,5,0,2,1,0,4,4,2,4,2,0,2,1,0,4,4,5,2,0,0,3,4,2,4,5,3,0,4,5,3,4,2,2,1,2,2,5,4,3,2,4,4,5,0,0,2
53,14,B0733,B,3,4,1,3,3,3,1,1,3,5,5,4,2,1,2,5,4,1,3,2,1,3,3,2,3,5,1,1,0,2,4,1,3,3,1,2,4,0,2,1,0,2,1,5,3,3,2,3,3,1,0,1,2,0,3,5,3,2
54,14,B0733,B,0,4,3,4,3,1,0,2,5,2,5,1,2,4,1,0,0,1,0,5,0,2,3,5,4,2,1,2,4,3,0,4,2,0,1,4,1,0,5,4,0,1,4,3,5,1,5,5,4,5,1,5,3,1,4,0,1,1
55,14,B0786,B,4,3,1,0,2,1,4,0,0,4,1,4,1,5,4,3,1,1,5,2,5,2,2,5,0,1,0,4,2,2,0,3,4,3,1,3,1,5,2,3,1,3,3,4,4,2,2,0,4,0,4,2,2,3,2,1,1,4
56,14,B0786,B,3,3,5,2,1,5,3,2,3,2,5,0,0,5,0,5,0,0,3,4,0,0,4,2,1,3,1,5,3,4,4,4,5,0,1,3,0,5,1,3,4,3,1,0,4,3,4,0,3,3,5,4,0,3,0,0,5,2
57,14,B0786,B,5,0,2,4,5,1,3,4,5,2,1,0,4,2,2,3,2,2,0,2,1,1,0,3,5,5,5,3,4,0,3,5,4,5,2,0,3,2,0,5,1,5,0,3,5,2,0,3,4,1,0,5,0,3,0,0,5,0
58,14,B0847,B,4,2,1,4,1,1,4,2,1,3,2,4,3,1,4,3,2,2,3,2,3,3,5,2,0,3,3,5,1,1,2,4,1,5,2,5,0,3,3,5,2,3,5,2,2,1,4,3,3,3,3,4,0,3,2,5,3,4
59,14,B0847,B,2,0,2,0,5,0,5,1,0,2,1,5,0,3,0,1,4,1,4,2,4,5,0,1,5,4,3,3,4,3,0,4,4,4,0,5,4,4,2,2,2,4,5,3,1,5,2,2,4,5,2,4,0,2,5,0,3,0
60,14,B0847,B,0,5,0,3,0,2,2,4,5,5,1,0,2,2,2,5,5,3,1,3,4,1,1,2,4,3,0,2,5,0,3,3,3,2,4,5,1,1,5,3,3,5,3,3,5,3,5,2,0,5,2,1,4,1,0,2,0,3
61,14,B0847,B,4,2,2,2,1,1,0,5,4,2,3,1,0,5,5,4,2,3,4,4,4,0,4,0,5,5,4,1,2,4,2,4,4,0,1,4,5,4,5,5,2,5,2,0,4,5,4,5,2,1,4,4,2,1,2,5,3,3
62,14,B0847,B,1,3,2,3,4,0,4,4,5,2,3,1,5,2,4,1,1,1,5,2,1,3,4,3,2,5,3,0,0,4,0,5,3,3,1,4,4,4,5,1,5,3,3,5,4,3,2,1,5,3,1,3,1,0,5,4,0,1
63,14,B0875,B,0,4,2,4,1,5,1,3,2,4,4,4,5,3,5,3,2,5,3,3,0,4,1,3,3,1,2,1,4,5,3,0,2,5,2,5,4,1,4,3,2,3,1,5,3,4,3,0,5,5,5,1,5,5,1,4,4,1
64,14,B0881,B,5,0,5,3,5,3,1,2,4,4,5,1,1,1,3,2,2,5,1,4,2,2,4,2,1,1,2,1,4,1,5,2,4,3,4,3,5,2,3,2,4,4,2,2,2,4,4,4,0,5,2,5,5,0,3,3,2,4
65,14,B0881,B,0,2,4,0,5,2,0,5,1,4,3,0,0,1,0,0,5,1,0,2,5,3,2,5,1,0,1,4,4,3,1,5,5,3,2,1,5,5,1,2,1,2,2,3,2,2,2,4,3,3,3,4,3,2,1,3,0,2
66,14,B0881,B,4,3,4,2,4,5,5,4,5,2,2,1,0,5,4,0,5,5,5,1,0,2,5,3,0,1,4,0,1,2,3,0,3,2,1,2,5,2,0,1,5,5,3,0,3,5,5,4,1,2,2,5,3,1,3,5,2,4
67,14,B0886,B,4,0,4,5,4,2,3,5,3,1,2,5,0,3,5,0,2,2,5,3,1,5,0,0,3,3,2,1,0,0,0,0,5,1,1,0,5,1,3,4,4,2,4,2,5,4,4,4,3,2,5,5,4,5,3,2,3,3
68,14,B0929,B,2,2,4,3,3,4,2,1,5,4,2,3,3,3,4,3,3,5,4,1,1,2,0,1,0,4,2,2,4,0,2,5,5,4,2,1,2,0,4,5,1,0,4,5,3,1,4,1,4,3,3,1,5,2,1,5,3,2
69,14,B0929,B,0,3,2,5,5,3,3,0,2,4,1,3,3,1,4,1,3,0,2,2,5,2,0,3,2,1,0,5,4,2,4,2,2,2,3,5,0,0,3,2,4,5,1,2,3,0,3,4,2,5,0,0,2,3,2,4,1,3
70,14,B0929,B,0,2,5,3,1,1,0,1,5,4,5,2,5,0,5,5,1,0,2,4,5,3,4,0,3,2,0,3,2,2,2,5,3,3,4,5,4,5,3,3,2,5,1,2,3,1,3,1,1,5,0,2,5,5,5,3,1,4
71,14,B1028,B,4,2,1,5,3,5,5,5,3,2,3,2,3,3,2,0,2,0,5,2,1,5,5,5,3,3,2,3,2,4,0,2,5,0,0,4,3,5,2,3,0,0,2,0,4,2,0,3,4,3,0,5,3,4,5,4,4,0
72,14,B1028,B,4,0,2,4,4,5,1,0,3,0,1,3,5,0,4,0,5,1,0,3,1,4,0,2,4,5,3,2,0,5,0,0,2,4,1,5,5,0,5,2,1,4,1,1,0,1,3,4,4,1,1,0,3,4,5,5,3,0
73,14,B1035,B,1,0,5,4,2,4,5,1,4,2,4,5,3,4,3,5,3,2,3,4,1,5,1,4,3,4,3,5,0,0,0,0,0,2,2,4,2,1,3,5,3,0,4,0,0,5,0,2,0,0,5,0,3,2,2,1,0,2
74,14,B1035,B,0,1,1,4,0,3,0,5,0,5,2,4,3,3,2,3,0,2,0,1,3,2,1,3,5,1,5,5,3,4,3,1,2,4,5,3,2,4,2,3,0,5,4,3,5,4,5,5,3,2,3,3,2,3,4,1,3,3
75,14,B1035,B,0,2,2,1,2,3,3,3,5,3,2,1,3,4,4,2,0,1,2,1,5,0,2,0,0,5,4,3,0,2,3,3,1,2,4,4,1,0,4,0,0,3,2,5,2,2,2,4,0,2,4,5,4,0,0,3,4,1
